id,name,bar,dog_park,restaurant,distance,latitude,longitude,rating,station_id
VCNQFc3xc1fxMkN07WhBtg,Premier Resourcing International,1,0,0,560.2552672371545,55.882166,-4.22166,0.0,2b7a24c5351796cdc372275308f7cfc9
Bhh-1tYdDk8QChE9gkqYEg,Shevlanes Public House,1,0,0,13.074102436393671,55.882418,-4.230612,0.0,2b7a24c5351796cdc372275308f7cfc9
8HUakOsRIAf4GMzvxyvfXg,The Prince Charlie,1,0,0,689.9354220158717,55.8516159,-4.1949944,0.0,2c49302c8bb3a00373f898594228a941
l7s11EjUdGo9czMhB7FJqg,Mills Bar,1,0,0,960.4097231186635,55.8582752,-4.2183634,4.0,2cfbd10e44bf17c20e682172e1cb026d
SeeQNobtCVFtndr1r5NPSQ,The Alexandra,1,0,0,735.6846994062172,55.8582739,-4.2146267,4.0,2cfbd10e44bf17c20e682172e1cb026d
3NUH19HEGVIkXJR9cgfb1w,Bar G's,1,0,0,564.2468551679545,55.8725672,-4.3352167,0.0,2ee7f8a8347b8ee388d6beeef94c837d
NA6xx0Pxc8QiS_AlT1s2Ig,McNabbs Lounge Bar,1,0,0,836.5004281360281,55.8801443,-4.3527772,0.0,2ee7f8a8347b8ee388d6beeef94c837d
bT1CoVUPIwwj5FPpJp6bpw,The Amethyst,1,0,0,607.2724917476729,55.864131,-4.332248,3.3,3860eb7809fcced150d10d78ca2a165c
72HJILfCenJ3UTIeiFJUGQ,Vital Spark,1,0,0,748.9988615971712,55.8640782,-4.3300868,0.0,3860eb7809fcced150d10d78ca2a165c
O6Le3OWVaOjAo-eMHCld7Q,Loks Bar & Kitchen,1,0,0,741.161349005431,55.8234933097088,-4.28808213809816,3.8,3870596cc1a00a724f4ed1037e103977
4EW7Gq5oymiKIG8IgdrYYA,The Burrell,1,0,0,391.2246784783143,55.827564,-4.295572,2.9,3870596cc1a00a724f4ed1037e103977
TIQfV01atdyKKabD05EhpA,Sir John Stirling Maxwell,1,0,0,972.2442694027372,55.8275263,-4.2846221,2.8,3870596cc1a00a724f4ed1037e103977
315kPN18Rwb2HwTEUO66xw,The Quaich,1,0,0,759.0807076039683,55.8254852,-4.2876329,2.2,3870596cc1a00a724f4ed1037e103977
JJfo7Q2AILPGZjJYHVxKEw,Let Petit Cochon,1,0,0,860.4769361251095,55.8666062535929,-4.28914021700621,5.0,3c3dcd5ab1d1b41a307a4436823f798a
ghy5wRdazqU7XUHczYEuzg,Q Club,0,0,1,363.9475990089417,55.8683957,-4.270677,4.6,3ff58e3afee22e9aeef8b1e95650e749
3jUwkepUC4nHeTT1H7skCA,Tower Bar,1,0,0,891.026260759071,55.87448,-4.26137,2.5,4569cc932fe326799b99930cad84c476
JoV6SjlctAVGKsnc3S25cw,The Strip Joint,1,0,0,992.254274535777,55.86353,-4.279838,4.6,47a68fd067ea7f71ee08c1fbdd7c9c9b
0YLxdiz3jyMu7dxjdBjndA,The Old Ship Bank,1,0,0,620.9573534077157,55.8546461,-4.2458738,5.0,5542f3a29121984f8bab4d281d63bedd
Bi7l8QCSEtPybO4-DAV-bQ,Babbity Bowster,1,0,0,805.2870694868799,55.8585796981296,-4.24274442085857,4.2,5542f3a29121984f8bab4d281d63bedd
tFBkvydy9P_IPNhoA2VXBA,Rams Head,1,0,0,895.2033973740658,55.8971737,-4.3002876,3.3,573cb802d312c0c7388eeb86b7df2b16
4EKh_T1oiGpT6_Jmpxdzgw,Frampton's Night Clubs,1,0,0,536.8074611305583,55.88727,-4.2853199,3.0,573cb802d312c0c7388eeb86b7df2b16
UsvSR9QFd4C75k_9UJ0CFg,The Lockhouse Bar & Restaurant,1,0,0,159.1242268552097,55.890226,-4.289914,3.0,573cb802d312c0c7388eeb86b7df2b16
HYgQ0Huqjmc14cALOjrlqw,Viking Bar,1,0,0,618.6923326508303,55.8868581,-4.2844747,2.4,573cb802d312c0c7388eeb86b7df2b16
4mEceJ_YjRf8EKps8YIMsQ,The Louden Tavern: Ibrox Stadium,1,0,0,657.8806283924428,55.854533627674,-4.30402891216114,2.8,5d5e2ae1a3a0fe0075c7a9d3432e736b
Ufb_q6pJh7TzojbPo-wNxQ,The Kensington,1,0,0,163.20526599229578,55.8516883,-4.2971099,2.7,5d5e2ae1a3a0fe0075c7a9d3432e736b
i-6kX4XyFWbVN_55wLc0fA,District Bar,1,0,0,319.8354849657643,55.8523847,-4.289513,2.5,5d5e2ae1a3a0fe0075c7a9d3432e736b
4CUpMMQ4DzJHA0nuB2UwqQ,The Bellrock,1,0,0,451.24623342102905,55.84841,-4.286862,2.4,5d5e2ae1a3a0fe0075c7a9d3432e736b
dBKFw6F8aFoo9Efm7tI7Jg,Minnesota Fats,0,0,1,187.98832278581398,55.826894,-4.258136,5.0,5dc194cece6b94f85ccf2c373802e7cc
