id,name,bar,dog_park,restaurant,distance,latitude,longitude,rating,station_id
4f0de049e4b01660dcf9bfa4,Kabana Restaurant,0,0,1,740.0,55.852412,-4.277602,,0e94d2ad012bff0cf23497963ff5fd77
4c543e9230f92d7f9bb41bba,Quayside,1,0,0,743.0,55.853784,-4.277575,,0e94d2ad012bff0cf23497963ff5fd77
736358a402e84037c6883d6b,Zeno,0,0,1,743.0,55.839114,-4.275196,,0e94d2ad012bff0cf23497963ff5fd77
0b2d7be4c8fb44b7ab1d2cc7,Nav Star,0,0,1,744.0,55.846898,-4.263454,,0e94d2ad012bff0cf23497963ff5fd77
54e5e440498e4ac03ebf30a5,Ollie's,0,0,1,782.0,55.838926,-4.274805,,0e94d2ad012bff0cf23497963ff5fd77
ae0bbaaf95264e2bb3c5111c,Pizza L'aquila,0,0,1,834.0,55.84342,-4.262543,,0e94d2ad012bff0cf23497963ff5fd77
4d6aca35d2596ea8ed536a20,Abi's Mr. India,0,0,1,890.0,55.853826,-4.277751,,0e94d2ad012bff0cf23497963ff5fd77
4e6a692cb61cc3728d9519d2,The Old Toll Bar,1,0,0,890.0,55.853506,-4.279668,,0e94d2ad012bff0cf23497963ff5fd77
4e468dca62e148603b735d92,The Angel Bar,1,0,0,894.0,55.85359,-4.278199,,0e94d2ad012bff0cf23497963ff5fd77
5ae3801da42362002ca506d0,Tempura Kiro,0,0,1,900.0,55.841103,-4.263453,,0e94d2ad012bff0cf23497963ff5fd77
5f34147a81642e3ba68e8bb5,Munch Kings,0,0,1,902.0,55.853518,-4.279459,,0e94d2ad012bff0cf23497963ff5fd77
4be3ed45f07b0f47721bf943,Grand Ole Opry,1,0,0,917.0,55.853882,-4.278629,,0e94d2ad012bff0cf23497963ff5fd77
4cb9eb48a33bb1f797188bfd,Tasty Bite,0,0,1,919.0,55.853724,-4.279535,,0e94d2ad012bff0cf23497963ff5fd77
5d7a849cd133420008a2603d,Bar Vini,1,0,0,931.0,55.840866,-4.26299,,0e94d2ad012bff0cf23497963ff5fd77
4e6e35668877d6d0b11dc071,Tony's Fish and Chip Shop,0,0,1,931.0,55.838406,-4.268239,,0e94d2ad012bff0cf23497963ff5fd77
4f10b460e4b09e81d7e58920,Lime light shisha,1,0,0,963.0,55.8523,-4.26481,,0e94d2ad012bff0cf23497963ff5fd77
4eeac1fb2c5be26bbdf35923,Homes,0,0,1,967.0,55.853115,-4.267148,,0e94d2ad012bff0cf23497963ff5fd77
632e04f72f5dc66afe8b057c,Lunar,0,0,1,970.0,55.837309,-4.271743,,0e94d2ad012bff0cf23497963ff5fd77
59bf2a974c9be611fb9c76df,Syrian Pastries المعجنات السورية,0,0,1,980.0,55.8523,-4.26481,,0e94d2ad012bff0cf23497963ff5fd77
e65b7df612654ee3b2300285,Murgitroyd,0,0,1,736.0,55.852435,-4.275361,,0e94d2ad012bff0cf23497963ff5fd77
224cef5a5953407b0c32b626,Marhaba,0,0,1,749.0,55.852406,-4.277707,,0e94d2ad012bff0cf23497963ff5fd77
2370645ae08239fb91e4a62b,Meat Jam,0,0,1,789.0,55.851602,-4.282553,,0e94d2ad012bff0cf23497963ff5fd77
b0888ef6ba41476e9feb7f5f,Wingerz,0,0,1,834.0,55.84342,-4.262543,,0e94d2ad012bff0cf23497963ff5fd77
4b83f936f964a520191931e3,Oro,0,0,1,76.0,55.828431,-4.283239,,101c6cd7749f373507e9444f5222b7f2
5af6b5d1c876c8002cdb8a28,Grain and Grind,0,0,1,924.0,55.827134,-4.268139,,101c6cd7749f373507e9444f5222b7f2
54a1633e498e3242ba8466d5,Deli Zola Glasgow,0,0,1,139.0,55.829935,-4.280903,,101c6cd7749f373507e9444f5222b7f2
56e55931498e9430413d1959,Cafe Strange Brew,0,0,1,256.0,55.830657,-4.28026,,101c6cd7749f373507e9444f5222b7f2
5030ca70e4b047efee0958cf,The Glad Cafe,0,0,1,429.0,55.832088,-4.278273,,101c6cd7749f373507e9444f5222b7f2
4c8a19302e3337048b47c041,Brooklyn Cafe,0,0,1,373.0,55.831797,-4.279665,,101c6cd7749f373507e9444f5222b7f2
587e6f224745864e1c0f9821,Salt & Vinegar,0,0,1,324.0,55.831506,-4.279236,,101c6cd7749f373507e9444f5222b7f2
4c0ba0c3ffb8c9b6667b6d61,Buongiorno,0,0,1,442.0,55.831967,-4.278549,,101c6cd7749f373507e9444f5222b7f2
4eabdf0cb6347a596aa599db,Gizzi Espresso Bar,0,0,1,43.0,55.829334,-4.282181,,101c6cd7749f373507e9444f5222b7f2
4ba55019f964a5207af938e3,Church on the Hill,1,0,0,704.0,55.827677,-4.271553,,101c6cd7749f373507e9444f5222b7f2
4c1e4e76b9f876b03fde7e46,Di Maggio's - South Side,0,0,1,357.0,55.83156,-4.279202,,101c6cd7749f373507e9444f5222b7f2
4bc74c7d6501c9b6b0243e29,The Ivory Hotel,0,0,1,570.0,55.828558,-4.273646,,101c6cd7749f373507e9444f5222b7f2
588ddcc46d349d3000c56b41,Soy Division,0,0,1,8.0,55.829165,-4.282386,,101c6cd7749f373507e9444f5222b7f2
5f560a15a878b571b2fc4965,Porto PiriPiri,0,0,1,16.0,55.82911,-4.282419,,101c6cd7749f373507e9444f5222b7f2
5b8993aa8ad62e002c9882dc,Himalayan Dine,0,0,1,43.0,55.828661,-4.282896,,101c6cd7749f373507e9444f5222b7f2
597c6c71898bdc5ce5ec4332,Lean Canteen,0,0,1,49.0,55.828655,-4.283,,101c6cd7749f373507e9444f5222b7f2
4c4dd46d51c2c928272b719d,Social Southside,0,0,1,82.0,55.829753,-4.282229,,101c6cd7749f373507e9444f5222b7f2
6efaf11ba2d149c0bb701ad4,Eats by Heavenly Treats,0,0,1,101.0,55.829954,-4.28241,,101c6cd7749f373507e9444f5222b7f2
6190ebd737166e09a80fb67d,Oscar Bar&Kitchen,0,0,1,123.0,55.829905,-4.281428,,101c6cd7749f373507e9444f5222b7f2
5b5306d293bd63002c001300,Hug Cafe,0,0,1,134.0,55.829619,-4.280894,,101c6cd7749f373507e9444f5222b7f2
724fbd2de4d5ef30a1a81f2e,Yaars,0,0,1,182.0,55.828999,-4.279754,,101c6cd7749f373507e9444f5222b7f2
5182b140498e5b375e6bc442,Tao Chinese Takeaway,0,0,1,189.0,55.827114,-4.285054,,101c6cd7749f373507e9444f5222b7f2
4cc1d4f982388cfa7ef65b35,Skirving Limited,0,0,1,191.0,55.82957,-4.279912,,101c6cd7749f373507e9444f5222b7f2
5b98a85ea91d4616fc30484d,The Coffee Garden,0,0,1,216.0,55.830541,-4.280432,,101c6cd7749f373507e9444f5222b7f2
4c3786b693db0f47a9f31f92,The Millwood,1,0,0,226.0,55.827448,-4.284749,,101c6cd7749f373507e9444f5222b7f2
5b016d69a89b5a0024efece1,Julie's Kopitiam,0,0,1,231.0,55.830602,-4.280294,,101c6cd7749f373507e9444f5222b7f2
5c016a32894eac002cdaafff,Lucky Sparrow Games,0,0,1,262.0,55.830832,-4.27995,,101c6cd7749f373507e9444f5222b7f2
4ef678717ee5bf7993b51c0c,Baba Tandoori,0,0,1,308.0,55.831129,-4.279364,,101c6cd7749f373507e9444f5222b7f2
4e625c25e4cdf1e2bf430d33,Celtic Pub,1,0,0,331.0,55.827127,-4.286666,,101c6cd7749f373507e9444f5222b7f2
4c261d64905a0f47099c6260,Corona Bar,1,0,0,341.0,55.831311,-4.278949,,101c6cd7749f373507e9444f5222b7f2
4cf2520c6c29236a40ec6aa2,One Seven Ate,0,0,1,368.0,55.826841,-4.285221,,101c6cd7749f373507e9444f5222b7f2
4c265dd9a852c928a587e66c,Camflava,0,0,1,434.0,55.832088,-4.278273,,101c6cd7749f373507e9444f5222b7f2
589cd2aa005a0f1cef9e9343,Domino's Pizza,0,0,1,434.0,55.825634,-4.286059,,101c6cd7749f373507e9444f5222b7f2
4c092db47e3fc928277df182,Quaich,1,0,0,499.0,55.825392,-4.287523,,101c6cd7749f373507e9444f5222b7f2
4df3944714954f21cf2ea7b5,The Bay Horse,1,0,0,516.0,55.833264,-4.276137,,101c6cd7749f373507e9444f5222b7f2
5b5701b22463d8004481da88,Wild Bean Café,0,0,1,661.0,55.833646,-4.275904,,101c6cd7749f373507e9444f5222b7f2
526ea7df498e5b63e521e724,Burrell,1,0,0,827.0,55.827611,-4.295682,,101c6cd7749f373507e9444f5222b7f2
4e3bc7586365a251c7023f9f,Lucky Star,0,0,1,878.0,55.825632,-4.29527,,101c6cd7749f373507e9444f5222b7f2
0e856cd0ccd94014364ed9b1,Theshakincow,0,0,1,148.0,55.827756,-4.282132,,101c6cd7749f373507e9444f5222b7f2
04d00a50dda847e73a433bbb,Finlays Bar,1,0,0,187.0,55.827587,-4.284158,,101c6cd7749f373507e9444f5222b7f2
59ce0b1f4d1a4fd2529d4286,G1 Group,1,0,0,254.0,55.831301,-4.281891,,101c6cd7749f373507e9444f5222b7f2
cdaa1aee281445c78c3e0de6,Yummy Lebanese Bites,0,0,1,448.0,55.832246,-4.278278,,101c6cd7749f373507e9444f5222b7f2
4b64a36cf964a52074c42ae3,Nando's,0,0,1,624.0,55.855409,-4.275873,,1036625d677b2d21e2aaec9fec0aa3cb
55b54074498ecddd89379f13,Oasis Lounge,0,0,1,777.0,55.853008,-4.262555,,1036625d677b2d21e2aaec9fec0aa3cb
53776f4d498e2945af514bd4,Sholeh Persian Restaurant,0,0,1,691.0,55.853483,-4.264391,,1036625d677b2d21e2aaec9fec0aa3cb
4c8298f074d7b60c730582d8,Panda Chinese Cuisine,0,0,1,612.0,55.855324,-4.276431,,1036625d677b2d21e2aaec9fec0aa3cb
4c829e74e602b1f703549e7a,Ashoka,0,0,1,583.0,55.855214,-4.275586,,1036625d677b2d21e2aaec9fec0aa3cb
620a9876779d115bc147d7cf,Chaiiwala,0,0,1,586.0,55.855147,-4.274918,,1036625d677b2d21e2aaec9fec0aa3cb
5b54a574772fbc002ce8bc6d,Manjaros - Glasgow,0,0,1,592.0,55.855129,-4.274322,,1036625d677b2d21e2aaec9fec0aa3cb
4c63e0f886b6be9ac7898f34,The Village,0,0,1,713.0,55.853495,-4.264181,,1036625d677b2d21e2aaec9fec0aa3cb
4c70435cd274b60c982dd90d,Dubia Grill,0,0,1,779.0,55.851806,-4.261467,,1036625d677b2d21e2aaec9fec0aa3cb
4f3e60fae4b0a3644e27f89e,Karahi Palace,0,0,1,845.0,55.852874,-4.261219,,1036625d677b2d21e2aaec9fec0aa3cb
51ed32c3454a13c0a3620074,Deals Yaar,0,0,1,885.0,55.85132,-4.260751,,1036625d677b2d21e2aaec9fec0aa3cb
63c1ba397a445e65639e6469,Beacon Clubhouse,0,0,1,920.0,55.854931,-4.262088,,1036625d677b2d21e2aaec9fec0aa3cb
4f846259e4b0422a017948aa,Chicken Choice,0,0,1,952.0,55.852486,-4.288292,,1036625d677b2d21e2aaec9fec0aa3cb
4d468007e198721e95a1cf8b,Curry King,0,0,1,957.0,55.851591,-4.258763,,1036625d677b2d21e2aaec9fec0aa3cb
4eff394ac2ee2cc870ce8727,Golden City,0,0,1,967.0,55.852801,-4.288302,,1036625d677b2d21e2aaec9fec0aa3cb
f5b814ea109448b2161fd5a6,Spicybite,0,0,1,856.0,55.85036,-4.260022,,1036625d677b2d21e2aaec9fec0aa3cb
eeb2c44d771043ecff5eff32,Rat Trap Rock Club - Glasgow,1,0,0,944.0,55.857009,-4.265375,,1036625d677b2d21e2aaec9fec0aa3cb
537dcf0d498e02df07785e2f,Drygate Brewing Co,1,0,0,784.0,55.861185,-4.234563,,10998482c3187c80b1fc322bee154cb6
4b9b8c7cf964a520a80e36e3,Tibo,0,0,1,688.0,55.858488,-4.22082,,10998482c3187c80b1fc322bee154cb6
4bd09e83caff9521ef31cff0,Coia's Cafe,0,0,1,708.0,55.858517,-4.219385,,10998482c3187c80b1fc322bee154cb6
4bc9ae3ecc8cd13a94f1bbcf,Celino's,0,0,1,687.0,55.863071,-4.212444,,10998482c3187c80b1fc322bee154cb6
52b6efdb498eb22aa441b53a,Dennistoun Bar-B-Que,0,0,1,813.0,55.858561,-4.215813,,10998482c3187c80b1fc322bee154cb6
59c6a66dc4df1d02e4877a35,Tennent’s Caledonian Brewery Visitor Center,0,0,1,739.0,55.859288,-4.230863,,10998482c3187c80b1fc322bee154cb6
4b681df9f964a520e2672be3,Food on Parade,0,0,1,257.0,55.864392,-4.221661,,10998482c3187c80b1fc322bee154cb6
